match_id,frame_idx,frame_id,length_m,width_m,hull_area_m2,voronoi_entropy,tactical_h1_total_persistence,tactical_h1_count,tactical_h1_max_persistence,is_buildup,is_chaotic,has_phase
2015213,16,4000,79.85,55.269999999999996,2379.9528999999998,2.0976631990425427,8.196474075317383,1,8.196474075317383,1,0,1
2015213,17,4100,80.35,56.22,2444.34055,1.7838064367930777,3.9957275390625,1,3.9957275390625,1,0,1
2015213,18,4200,84.56,39.769999999999996,1949.37655,0.9663562472855749,0.0,0,0.0,1,0,1
2015213,19,4400,81.78,60.02,2673.5521500000004,1.6165977152083397,1.9542427062988281,1,1.9542427062988281,1,0,1
2015213,20,4500,80.16,44.61,1962.0454000000004,2.2533724069195196,0.0,0,0.0,0,1,1
2015213,21,4600,82.02000000000001,38.87,1734.8330500000002,2.2231068855225877,0.0,0,0.0,0,0,1
2015213,22,4700,81.94,39.99,1995.477,1.4375644429049026,0.0,0,0.0,0,1,1
2015213,23,4800,79.7,41.53,1770.24405,1.8720754153733443,0.0,0,0.0,1,0,1
2015213,24,4900,78.92,59.45,2530.2041,1.8804101306751906,1.5055198669433594,1,1.5055198669433594,1,0,1
2015213,25,5000,79.33000000000001,41.32,1762.3410000000001,2.072056132246468,0.0,0,0.0,0,0,1
2015213,26,5100,77.44999999999999,52.83,2091.3827499999998,2.0850350376102957,0.0,0,0.0,0,0,1
2015213,27,5200,77.15,45.42,1871.7929000000004,1.551808778356083,0.0,0,0.0,0,0,1
2015213,28,5300,77.22,29.62,1365.56705,1.4645105541219348,0.0,0,0.0,0,1,1
2015213,29,5400,74.86,39.56,1887.4704499999998,1.9103709722800293,0.0,0,0.0,0,1,1
2015213,30,5600,80.78999999999999,28.91,1335.79265,2.3098579286144214,0.0,0,0.0,0,1,1
2015213,31,5700,78.53,39.4,1735.0468999999998,1.5349539521153563,0.0,0,0.0,0,0,0
2015213,32,5800,78.61,36.55,1627.2093000000002,0.5086268540844185,0.0,0,0.0,0,0,0
2015213,33,5900,75.15,33.0,1381.4024,2.0401604391748664,0.0,0,0.0,0,1,1
2015213,34,6000,73.33,55.51,2438.3035500000005,1.6254511462074501,1.31072998046875,1,1.31072998046875,1,0,1
2015213,35,6100,73.65,51.46,1947.9980500000004,0.7983063057787305,5.181297302246094,1,5.181297302246094,1,0,1
2015213,36,6200,78.7,57.019999999999996,2465.91925,2.393140599887195,5.696352005004883,1,5.696352005004883,1,0,1
2015213,37,6300,75.41,47.78,2340.2967,2.607915358345885,8.720291137695312,1,8.720291137695312,0,0,1
2015213,38,6400,71.93,61.019999999999996,2338.86265,1.6059746802493962,4.29481315612793,1,4.29481315612793,0,0,1
2015213,39,6500,72.25,58.699999999999996,2410.6490999999996,2.455803801945254,0.0,0,0.0,0,0,1
2015213,40,6600,70.80000000000001,60.45,2311.9937499999996,2.2139931348536224,0.0,0,0.0,1,0,1
