match_id,source,home_team,away_team,frame_idx,timestamp,period,scale,cutoff,h0,h1,cluster_count,filtration,h1_mean_persistence,h1_max_persistence,h1_total_persistence
2017461,skillcorner,Melbourne V FC,Auckland FC,40,23.0,1,tactical,11.75,3,0,3,58.10993583952722,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,40,23.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,41,24.0,1,individual,2.75,21,4,21,33.58397569758685,1.3557891845703125,2.3770523071289062,5.42315673828125
2017461,skillcorner,Melbourne V FC,Auckland FC,41,24.0,1,tactical,11.75,4,0,4,58.07252229590043,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,41,24.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,42,24.0,1,individual,2.75,18,3,18,36.90372474425854,1.090113639831543,2.280135154724121,3.270340919494629
2017461,skillcorner,Melbourne V FC,Auckland FC,42,24.0,1,tactical,11.75,4,0,4,59.08638316160108,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,42,24.0,1,team,23.0,2,0,2,58.04835364393185,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,43,25.0,1,individual,2.75,22,4,22,34.16279394372259,1.8598816394805908,3.946812629699707,7.439526557922363
2017461,skillcorner,Melbourne V FC,Auckland FC,43,25.0,1,tactical,11.75,5,0,5,53.09761014802447,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,43,25.0,1,team,23.0,3,0,3,63.86149089228408,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,44,25.0,1,individual,2.75,18,3,18,34.36199790466206,2.5980011622111,4.610692977905273,7.794003486633301
2017461,skillcorner,Melbourne V FC,Auckland FC,44,25.0,1,tactical,11.75,8,0,8,43.686037383410415,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,44,25.0,1,team,23.0,2,0,2,46.24297264746694,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,45,26.0,1,individual,2.75,21,3,21,36.872504963466,2.4237419764200845,3.371535301208496,7.271225929260254
2017461,skillcorner,Melbourne V FC,Auckland FC,45,26.0,1,tactical,11.75,6,1,6,48.294114146884034,3.436647415161133,3.436647415161133,3.436647415161133
2017461,skillcorner,Melbourne V FC,Auckland FC,45,26.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,46,27.0,1,individual,2.75,21,4,21,36.15254568756198,1.4604771137237549,1.9952354431152344,5.8419084548950195
2017461,skillcorner,Melbourne V FC,Auckland FC,46,27.0,1,tactical,11.75,6,1,6,44.17590877855207,0.4687843322753906,0.4687843322753906,0.4687843322753906
2017461,skillcorner,Melbourne V FC,Auckland FC,46,27.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,47,27.0,1,individual,2.75,20,0,20,35.58843187752001,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,47,27.0,1,tactical,11.75,5,0,5,49.67252384447223,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,47,27.0,1,team,23.0,2,0,2,49.949216922808844,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,48,28.0,1,individual,2.75,19,3,19,23.82806012120481,1.245813210805257,2.3217086791992188,3.7374396324157715
2017461,skillcorner,Melbourne V FC,Auckland FC,48,28.0,1,tactical,11.75,3,0,3,64.46423296808047,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,48,28.0,1,team,23.0,3,0,3,64.46423296808047,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,49,28.0,1,individual,2.75,19,3,19,25.414690650757194,1.4247681299845378,1.9209375381469727,4.274304389953613
2017461,skillcorner,Melbourne V FC,Auckland FC,49,28.0,1,tactical,11.75,3,0,3,60.832295034402065,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,49,28.0,1,team,23.0,2,0,2,49.168030155197435,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,50,29.0,1,individual,2.75,20,3,20,37.65420280040726,1.9537363052368164,3.6621828079223633,5.861208915710449
2017461,skillcorner,Melbourne V FC,Auckland FC,50,29.0,1,tactical,11.75,7,1,7,47.32515613051665,0.9690208435058594,0.9690208435058594,0.9690208435058594
2017461,skillcorner,Melbourne V FC,Auckland FC,50,29.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,51,30.0,1,individual,2.75,17,2,17,23.93544692433133,0.5405511856079102,0.8956470489501953,1.0811023712158203
2017461,skillcorner,Melbourne V FC,Auckland FC,51,30.0,1,tactical,11.75,3,0,3,65.26036327122004,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,51,30.0,1,team,23.0,3,0,3,65.26036327122004,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,52,31.0,1,individual,2.75,20,2,20,32.76786207340939,4.624212741851807,8.202789306640625,9.248425483703613
2017461,skillcorner,Melbourne V FC,Auckland FC,52,31.0,1,tactical,11.75,4,0,4,52.09822554066568,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,52,31.0,1,team,23.0,2,0,2,53.805595983909264,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,53,31.0,1,individual,2.75,19,3,19,38.84501715982421,0.6880957285563151,1.4441852569580078,2.0642871856689453
2017461,skillcorner,Melbourne V FC,Auckland FC,53,31.0,1,tactical,11.75,6,1,6,46.37112090451384,0.7592277526855469,0.7592277526855469,0.7592277526855469
2017461,skillcorner,Melbourne V FC,Auckland FC,53,31.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,54,32.0,1,individual,2.75,21,3,21,32.55624138050786,2.3261305491129556,5.026583671569824,6.978391647338867
2017461,skillcorner,Melbourne V FC,Auckland FC,54,32.0,1,tactical,11.75,6,1,6,47.817373371910364,3.150278091430664,3.150278091430664,3.150278091430664
2017461,skillcorner,Melbourne V FC,Auckland FC,54,32.0,1,team,23.0,2,0,2,47.37532760582914,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,55,32.0,1,individual,2.75,20,3,20,38.672709170476345,2.394301096598307,5.838319778442383,7.182903289794922
2017461,skillcorner,Melbourne V FC,Auckland FC,55,32.0,1,tactical,11.75,5,0,5,52.025485590589824,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,55,32.0,1,team,23.0,2,0,2,59.9569575336286,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,56,33.0,1,individual,2.75,20,2,20,36.92167944165447,5.936367511749268,7.1905059814453125,11.872735023498535
2017461,skillcorner,Melbourne V FC,Auckland FC,56,33.0,1,tactical,11.75,5,0,5,43.396776383877054,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,56,33.0,1,team,23.0,1,0,1,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,57,33.0,1,individual,2.75,21,4,21,36.28234425321976,0.4002859592437744,0.8621654510498047,1.6011438369750977
2017461,skillcorner,Melbourne V FC,Auckland FC,57,33.0,1,tactical,11.75,7,1,7,50.24235862297868,2.792306900024414,2.792306900024414,2.792306900024414
2017461,skillcorner,Melbourne V FC,Auckland FC,57,33.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,58,34.0,1,individual,2.75,21,4,21,29.04982014484331,2.0783209800720215,3.252695083618164,8.313283920288086
2017461,skillcorner,Melbourne V FC,Auckland FC,58,34.0,1,tactical,11.75,3,0,3,58.43479180440849,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,58,34.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,59,35.0,1,individual,2.75,22,5,22,37.414454236304195,1.8102556228637696,4.400909423828125,9.051278114318848
2017461,skillcorner,Melbourne V FC,Auckland FC,59,35.0,1,tactical,11.75,6,1,6,46.40600101453542,4.721294403076172,4.721294403076172,4.721294403076172
2017461,skillcorner,Melbourne V FC,Auckland FC,59,35.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,60,35.0,1,individual,2.75,18,3,18,28.48140884858051,1.1664174397786458,1.790842056274414,3.4992523193359375
2017461,skillcorner,Melbourne V FC,Auckland FC,60,35.0,1,tactical,11.75,3,0,3,61.21865978784865,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,60,35.0,1,team,23.0,3,0,3,61.21865978784865,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,61,36.0,1,individual,2.75,20,3,20,31.938666106039772,1.8412791887919109,3.927745819091797,5.523837566375732
2017461,skillcorner,Melbourne V FC,Auckland FC,61,36.0,1,tactical,11.75,4,0,4,53.184743700308246,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,61,36.0,1,team,23.0,2,0,2,49.89325141019755,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,62,36.0,1,individual,2.75,20,3,20,35.36086067673312,2.6502453486124673,3.2147884368896484,7.950736045837402
2017461,skillcorner,Melbourne V FC,Auckland FC,62,36.0,1,tactical,11.75,5,0,5,48.05673461670651,0.0,0.0,0.0
